,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,y_test,y_pred
2170,-0.204593008,-0.268387013,-0.656636492,0.555720826,-1.711337015,-2.638174762,-0.209318112,-0.140430391,0.928014538,0.560552115,0.935653803,2.068967486,-0.846766045,1.417738458,2.189501321,0.888040797,5,5
2171,-0.772610929,-1.003876366,-0.945292248,-0.890627392,-0.44222715,-0.175645047,-0.77662855,-0.9522145,0.953295562,0.994366661,0.985684146,0.368526322,1.156613895,0.849972548,0.334270294,0.565838736,3,3
2172,0.930726674,1.167642392,1.261053787,0.851533787,0.797675439,0.830238084,0.924429513,1.128299921,2.55E-05,0.245973451,-0.792704039,-0.858001777,-1.093769302,-1.162525626,-0.865798988,-0.464939438,2,2
2173,-0.13573925,-0.068603386,-0.055397946,-0.069941544,0.002663512,0.267399553,-0.134789555,-0.052616673,-0.676006547,-0.203961191,-0.010382143,-0.119310309,-0.120483789,-0.25501986,-0.156905848,-0.064905069,6,6
2174,-0.520556387,-0.714071104,-0.909255264,-0.075590933,-1.480666971,-1.956405728,-0.52603929,-0.569982286,1.060755496,0.945675271,1.503025798,1.711728113,-0.135446242,1.581899763,1.781282957,0.826670033,5,5
2175,0.359162051,0.604855508,0.875683283,0.088482944,1.349116904,1.109842758,0.355171056,0.531600511,0.762381773,0.214332588,-0.833594966,-1.294480419,-0.30863816,-1.150811327,-1.264937524,-0.423783514,4,4
2176,0.041357115,0.312478866,0.669298758,-0.408137324,1.90247063,1.330377633,0.039356714,0.165278015,-0.829899267,0.106909271,-1.20282285,-1.678416973,0.348780642,-1.186976289,-1.603911227,0.007031855,4,4
2177,3.945286722,3.269416551,3.003102471,3.795201915,-0.14094263,0.137119481,3.898854495,3.556329286,-0.057367799,1.34902358,0.044737173,0.045005628,-2.784872207,-1.409348264,0.006489851,0.576068914,1,1
2178,-0.411290692,-0.425236527,-0.315791649,-0.513722203,0.212980245,0.44001688,-0.412113708,-0.416025573,-1.521860313,0.121755818,0.147367295,-0.330590998,0.520241112,-0.147360749,-0.363950423,-0.281074039,3,6
2179,-0.175776056,-0.18579018,-0.144386218,-0.069957802,-0.152561449,0.126092288,-0.179862706,-0.103453387,1.043582643,0.458540788,0.533770289,0.040484585,-0.121953703,-0.122629815,0.001966328,-0.005314304,6,6
2180,-0.001237408,0.336773974,0.769942267,-0.585486328,2.478359608,1.513663277,-0.003634072,0.113858643,0.683339978,0.16761536,-1.66019967,-2.058127261,0.638328082,-1.334307939,-1.927998553,-0.344964099,4,4
2181,0.616741263,0.909958381,0.544856879,1.004919985,-0.408881063,-0.138063669,0.62362836,0.809180258,-0.578102875,-0.809742096,-1.057187556,0.332740709,-1.247061522,-0.461389564,0.297617371,0.608753816,0,0
2182,0.746332287,1.056685711,0.617197404,1.19537802,-0.511758731,-0.256665286,0.747965773,0.943255309,-0.438446016,-0.359437085,-1.151493281,0.456471223,-1.405572913,-0.457103272,0.424765238,0.897098586,0,0
2183,-0.517930463,-0.664048196,-0.777463898,-0.265061912,-1.019128183,-0.982655662,-0.522008904,-0.56620741,-0.037917875,0.70998579,1.052296681,1.072375021,0.117441106,1.019740941,1.075204807,0.884932213,5,5
2184,-0.847603209,-1.029044156,-1.086517157,-0.961983435,-0.630163036,-0.403517692,-0.841685699,-1.074733462,0.373410076,-1.083054791,0.100630964,0.56158437,1.320144096,1.163402222,0.533706921,-0.162672575,3,3
2185,0.243143981,0.554589929,0.826344628,-0.096371977,1.588735197,1.211603992,0.238726482,0.401196518,-2.226688317,0.298532908,-1.282819757,-1.488156798,-0.059409641,-1.189656481,-1.437350026,-1.127265609,4,4
2186,-0.227339643,-0.369058174,-0.603011906,0.401155453,-1.478274355,-1.95019476,-0.236791911,-0.169853279,0.490466877,1.215625456,1.581529266,1.706615248,-0.68742838,1.142971007,1.775511743,0.778050578,5,5
2187,0.64644489,0.879045819,0.969439928,0.616866824,0.68831001,0.765698744,0.665779482,0.840222024,-0.916214753,-1.868581966,-0.714965502,-0.79299931,-0.854396656,-1.036457612,-0.805103338,-1.499486938,2,2
2188,-0.416269715,-0.512332108,-0.873215696,0.222697027,-1.733693137,-2.714594887,-0.417487557,-0.422907325,0.541285176,0.1842217,0.843204114,2.101903066,-0.493960862,1.763144142,2.227631265,0.800438197,5,5
2189,-0.05556333,0.247905027,0.663502542,-0.607914747,2.318280449,1.4666678,-0.05371162,0.047390141,-0.556226975,-0.325993513,-1.516505814,-1.963401873,0.681120502,-1.269293577,-1.84818781,-0.539691103,4,4
2190,-0.219837005,-0.208862599,-0.161700611,-0.176755778,-0.028656891,0.239901853,-0.223961848,-0.160125334,0.239134257,0.490087234,0.304614598,-0.073957826,0.007767578,-0.157831453,-0.112014918,0.427975931,6,6
2191,0.114439632,0.314098229,0.469374751,0.051608823,0.722167867,0.786046525,0.143239917,0.252141966,-0.792659188,-3.264463662,-0.681372488,-0.910883753,-0.154833509,-0.857030796,-0.914937361,-4.806998055,4,4
2192,-0.141639052,-0.145012106,-0.146698265,0.018810391,-0.279657249,0.000312795,-0.145570837,-0.060069439,-1.188646859,0.419236534,0.524168591,0.184116009,-0.242178167,-0.059560565,0.14644498,0.332345934,6,6
2193,3.930861195,3.132237394,2.40266246,4.582588486,-1.19608689,-1.309805736,3.895462253,3.546505109,0.98570296,0.941143714,0.578687985,1.299290474,-3.048263503,-0.939151726,1.322201545,0.600649009,1,1
2194,-0.465411996,-0.518146881,-0.414543768,-0.563085323,0.102297191,0.351693426,-0.467497932,-0.491500373,-1.038209135,0.346490209,0.345930273,-0.209336987,0.585169131,-0.01183906,-0.24554747,0.237723428,3,3
2195,-0.319724402,-0.314027841,-0.3203981,-0.261837526,-0.189724948,0.090304833,-0.319985798,-0.291585744,-0.800236255,0.003945625,0.177549929,0.094133893,0.122492718,0.043429609,0.055746384,0.516434405,6,6
2196,0.795883803,1.086818925,1.284079148,0.563357475,1.243677216,1.061622476,0.790116895,0.99361999,0.175800456,0.240888055,-1.052399703,-1.213729691,-0.826274125,-1.269407699,-1.192199963,-0.394729377,2,2
2197,-0.13444334,0.17095963,0.570470093,-0.698556105,2.337549564,1.472473923,-0.129012668,-0.05098141,0.2486119,-0.769676287,-1.639490537,-1.981427775,0.843364306,-1.23989035,-1.8634287,-0.784564944,4,4
2198,-0.164317482,-0.133419896,-0.147748802,-0.02579794,-0.220240583,0.060317273,-0.160718372,-0.08884083,0.739217362,-0.539787834,0.227535798,0.098239048,-0.166939469,-0.095473787,0.059870656,-0.459634027,6,6
2199,-0.395910283,-0.537149892,-0.764205045,0.122138989,-1.449457116,-1.876565119,-0.400795041,-0.394844616,0.429502538,0.727735427,1.297029553,1.655024253,-0.370828486,1.331391652,1.717390287,0.496811371,5,5
2200,-0.519669711,-0.663936194,-0.891533295,-0.100527478,-1.421534138,-1.807225368,-0.52214325,-0.568707223,0.647627284,0.44590809,1.030057516,1.625325834,-0.103746446,1.502037779,1.684025482,0.847857322,5,5
2201,-0.174275529,-0.163053767,-0.128627135,-0.078774946,-0.112511916,0.163785319,-0.177679581,-0.101536927,0.206060967,0.368670979,0.367490363,-0.010370191,-0.102208266,-0.156106195,-0.048807926,-0.339318584,6,6
2202,-0.862949514,-1.104883533,-1.094342775,-1.021137878,-0.549071269,-0.301692088,-0.862442188,-1.100388032,-0.012708931,0.11578999,0.638779418,0.492970483,1.414510299,1.13433297,0.462497566,0.690363696,3,3
2203,-0.435230928,-0.42429851,-0.745442044,-0.032947594,-1.244405766,-1.407995951,-0.423130097,-0.449227826,0.186393154,-1.84858479,-0.11411419,1.359826021,-0.179516192,1.137642511,1.38876371,0.412571804,5,5
2204,-0.672075577,-0.811298203,-0.698418193,-0.860395953,0.032388542,0.293046047,-0.674525434,-0.794721838,1.003881241,0.567548799,0.487070283,-0.134648855,1.102352951,0.293026421,-0.172052488,0.443347307,3,3
2205,0.135753945,0.459117529,0.793503094,-0.31897246,1.954532914,1.348673683,0.141157551,0.277163511,0.699459323,-0.727939094,-1.433228556,-1.711394717,0.214872144,-1.243006891,-1.632498005,0.094370616,4,4
2206,-0.33462737,-0.483920926,-0.787643468,0.354718186,-1.724919636,-2.684346856,-0.340507181,-0.311572975,0.455105231,0.821137696,1.487664351,2.087269449,-0.6384531,1.619633905,2.210679448,0.783771672,5,5
2207,-0.803030717,-1.001710993,-0.928307982,-1.0175568,-0.186583164,0.093361136,-0.804135935,-1.001360415,-0.848810059,0.420715867,0.504121714,0.092017357,1.411269041,0.675204599,0.053620486,0.5575546,3,3
2208,-0.689195233,-0.862338463,-0.939985124,-0.589619195,-0.891997745,-0.774699986,-0.691150777,-0.821033341,-0.633441637,0.489609359,0.749905534,0.868237963,0.649314319,1.127238938,0.856387402,-0.491223264,3,3
2209,0.086884488,0.431439026,-0.062788572,0.519602599,-0.763159394,-0.583341613,0.102029219,0.219587739,0.418250019,-1.811809821,-1.603854198,0.735782339,-0.799697752,0.1121714,0.716121492,0.374029307,0,0
2210,-0.787445691,-0.913733396,-0.914140849,-0.963966245,-0.250114617,0.030419367,-0.783984004,-0.976089976,0.333271897,-0.541698049,-0.12930394,0.126693819,1.33689917,0.676174637,0.088493638,-0.568434221,3,3
2211,-0.354884493,-0.227716274,0.04922888,-0.748303553,1.379853458,1.123486867,-0.356192101,-0.338903644,1.149035083,0.168797925,-0.830429571,-1.320621704,0.924667066,-0.782735621,-1.288377216,-0.545921096,4,4
2212,-0.067431139,-0.103692689,-0.230535164,0.320699623,-0.798650708,-0.634266486,-0.071714011,0.03273327,0.509754509,0.423295365,0.864866711,0.794751395,-0.604504104,0.282399638,0.77840098,0.898830488,5,5
2213,4.391557286,3.490559899,3.026826397,4.440225115,-0.573450957,-0.331722105,4.353717159,3.854390077,0.336905993,0.91842284,0.262498707,0.492570135,-2.993332321,-1.3119249,0.462083141,-0.272660961,1,1
2214,0.647024639,0.980356325,0.797898171,0.773960372,0.22517959,0.449428871,0.656610353,0.840826016,-0.913387082,-1.037057917,-1.274844785,-0.331112589,-1.036516222,-0.818721009,-0.3644573,0.118818104,0,0
2215,4.22690848,3.698188336,3.496155184,3.677702961,0.415159309,0.588361432,4.2292454,3.745711641,-0.069038657,-0.459417172,-0.908599879,-0.548678312,-2.71480658,-1.631831004,-0.574062797,-1.371424885,1,1
2216,0.15672723,0.28918711,0.469619088,0.056863742,0.714344258,0.781374541,0.158756904,0.301651228,-1.472021467,-0.362879849,-0.206874426,-0.779850772,-0.276355895,-0.81292092,-0.792786447,-0.178806382,6,6
2217,-0.127520451,0.056768891,-0.187528873,0.101008543,-0.457959937,-0.193658005,-0.11866801,-0.042256363,0.585190995,-1.196557451,-0.836880778,0.391549389,-0.351909321,0.063630901,0.357903425,0.752188619,0,0
2218,-0.314302041,-0.087345059,0.232304934,-0.82817461,1.934957664,1.341838671,-0.313940219,-0.284338331,1.482545005,-0.08633468,-1.448923517,-1.703795367,1.058891179,-1.00900453,-1.625917922,-0.131250986,4,4
2219,-0.617238112,-0.77698358,-0.731369096,-0.642343725,-0.398447045,-0.126468118,-0.619880115,-0.711748267,0.737207178,0.553057815,0.880740224,0.315038524,0.712274177,0.556675357,0.279522568,0.396294625,3,3
2220,0.604566527,0.959533281,0.775787972,0.707818519,0.276778391,0.488560439,0.611604375,0.796402173,0.530322218,-0.824510535,-1.395463522,-0.379398122,-0.976122064,-0.824427114,-0.411290639,0.136142851,0,0
2221,-0.880819434,-1.112756343,-1.168991461,-0.985442554,-0.772890106,-0.597174291,-0.879840022,-1.130524979,-0.484646997,0.019437209,0.431874334,0.752849582,1.345418114,1.412185075,0.734119358,0.549503843,3,3
2222,-0.88876541,-1.146641625,-1.043246675,-1.174357078,-0.159735662,0.119245319,-0.889345016,-1.144018689,0.801897312,0.384194535,0.661460906,0.05635352,1.761254079,0.806721945,0.017850882,0.289748973,3,3
2223,-0.169364711,-0.15953037,-0.223100383,0.043058637,-0.442410294,-0.175853692,-0.176134599,-0.095271021,-0.769825859,0.804312052,0.384940012,0.357884672,-0.268598506,0.07846342,0.323360419,0.194218374,6,6
2224,3.407006531,2.904952601,2.366800219,3.861223766,-0.778562602,-0.605282813,3.416753138,3.180982548,0.733477309,-0.75448233,0.115374662,0.712862089,-2.787807604,-1.084991397,0.691986758,-1.008939723,1,1
2225,1.293854365,1.37647485,1.495812042,1.274574048,0.583014665,0.700206691,1.270001539,1.475329147,1.274505242,1.369469877,-0.152421449,-0.658843508,-1.450738651,-1.185158727,-0.678808364,0.091346314,2,2
2226,0.713764017,0.87707645,0.37639644,1.470748718,-1.095926276,-1.118777553,0.71585703,0.909886215,-0.364539176,-0.396284367,-0.320709753,1.15135278,-1.595884282,-0.042735944,1.160722365,0.17637969,0,0
2227,-0.760947737,-0.987127395,-1.026221843,-0.740457143,-0.847447265,-0.706466222,-0.762958823,-0.933563165,0.696010194,0.56831679,0.985816241,0.843656524,0.878953435,1.2400755,0.830254507,0.527759332,3,3
2228,-0.411461206,-0.417774392,-0.351915155,-0.479951242,0.087793551,0.339714313,-0.411274045,-0.416261048,-0.574541063,-0.031690553,0.083739821,-0.196541757,0.454052406,-0.05926519,-0.232987116,0.187326493,6,6
2229,-0.532390094,-0.666978916,-0.638536687,-0.491983085,-0.445381364,-0.179241751,-0.533898543,-0.587041668,0.105891593,0.294214002,0.903622307,0.367665377,0.466598099,0.480161514,0.333387328,0.415763524,3,3
2230,0.940309589,1.371640096,1.097770045,1.032714585,0.333213244,0.530142083,0.94081975,1.137743756,0.973187803,-0.282178945,-1.783620229,-0.427289026,-1.264102955,-0.97591583,-0.457563997,0.31102604,0,0
2231,-0.210799736,-0.040248204,0.233716286,-0.56179098,1.372415912,1.12020194,-0.209553218,-0.148438021,0.597060246,-0.229857031,-0.868358825,-1.324709115,0.615781119,-0.881598937,-1.292037472,-0.922231931,4,4
2232,-0.556125713,-0.757672563,-0.951400033,-0.129106319,-1.494704626,-1.993155678,-0.561439515,-0.621498762,0.059281135,0.957800052,1.483531463,1.7267806,-0.061244817,1.658725764,1.798285324,0.644614178,5,5
2233,-0.246812399,-0.22654492,-0.16639317,-0.238491003,0.0554422,0.312641283,-0.249218935,-0.195209901,0.545537796,0.272712386,0.189021609,-0.167001299,0.100594716,-0.193466083,-0.203940788,0.104847914,6,6
2234,-0.220553166,0.55412792,0.520937311,-0.841376529,2.574892147,1.540694328,-0.197965857,-0.161052919,-0.126744844,-3.036611384,-4.306093987,-2.143012263,1.12372611,-1.269278473,-1.998931785,-1.443586255,4,4
2235,0.023691812,0.180199798,0.350234936,-0.133014287,0.813333883,0.839202916,0.027265555,0.144025356,0.67363868,-0.531764158,-0.471910753,-0.855613248,-0.042793756,-0.778914208,-0.863574457,0.118535713,6,6
2236,-0.298682912,-0.365875449,-0.51798441,0.054600601,-0.957939059,-0.880009249,-0.303259696,-0.263535283,0.829352156,0.605374364,0.82116714,0.993285709,-0.299195422,0.665012487,0.990047378,0.877105902,5,5
2237,-0.677600247,-0.675491071,-0.690844658,-0.874102157,0.072931046,0.327337693,-0.665927276,-0.80319102,-1.234015358,-2.058613399,-0.797020738,-0.197672167,1.153488775,0.25411078,-0.234097271,-0.373995104,3,3
2238,-0.774043251,-0.909164646,-0.895740979,-0.958981309,-0.218639014,0.061904888,-0.770818076,-0.954512234,-0.910986307,-0.492751736,0.017832858,0.126919257,1.290296321,0.653259588,0.088720666,0.599434478,3,3
2239,-0.037829821,0.148199884,0.491777307,-0.421221205,1.592787848,1.213237901,-0.041586875,0.069199098,1.384802566,0.344714752,-0.735589434,-1.45895704,0.364863705,-1.046609445,-1.411540893,0.143829914,4,4
2240,0.773546402,1.115804118,1.116247293,0.677819233,0.82373575,0.845121215,0.774196869,0.970975859,0.45511721,-0.280246413,-1.322030394,-0.859617384,-0.951453566,-1.111747998,-0.867303395,0.295471442,0,0
2241,0.315373926,0.536851607,0.652226336,0.215667183,0.773314427,0.816156185,0.311978751,0.482802583,1.25181377,0.169243613,-0.702749523,-0.824815789,-0.467568894,-0.913527955,-0.834852396,0.011944484,2,2
2242,-0.783864886,-0.966873694,-0.814949577,-1.084590056,0.192346777,0.423955315,-0.784521389,-0.970311143,0.810401758,0.310380233,0.439013101,-0.295605596,1.562565617,0.337315871,-0.329903738,0.269448019,3,3
2243,-0.244459299,-0.161308402,-0.231109385,-0.129893296,-0.219959761,0.060595767,-0.236623978,-0.192137429,-1.274467465,-1.112686301,-0.291305307,0.079051006,-0.015468241,-0.037620588,0.04060437,-1.117196894,6,6
2244,-0.637290617,-0.799001313,-0.761422543,-0.671679988,-0.412968628,-0.142627336,-0.640838123,-0.741863448,-0.70477879,0.736075613,0.830721273,0.335884304,0.757594176,0.602304064,0.3008332,0.561336523,3,3
2245,-0.853196084,-1.006051072,-1.065527706,-1.005781228,-0.511139279,-0.255927088,-0.849947991,-1.084059251,0.369755852,-0.498041199,-0.210674925,0.416217782,1.418802131,1.045843018,0.383270747,-0.449746702,3,3
2246,-0.565810937,-0.68133851,-0.85270479,-0.305415616,-1.105796803,-1.136898644,-0.565066863,-0.635652519,-0.588714969,-0.069730057,0.627770374,1.169072709,0.189271872,1.176833388,1.179975518,0.325456344,6,3
2247,-0.601380263,-0.736709515,-0.714044076,-0.613317794,-0.408974634,-0.138168008,-0.604497474,-0.688111649,-0.987387007,0.623294594,0.700050719,0.32644976,0.663681004,0.542849799,0.291184137,0.388987519,3,3
2248,0.299925312,0.462048249,0.314672987,0.562532679,-0.234920783,0.045693103,0.294144292,0.465466658,0.533275061,0.414938657,-0.334537387,0.13866638,-0.843031859,-0.398038365,0.100555591,0.408636433,0,0
2249,-0.642542464,-0.870565946,-1.07490119,-0.241397317,-1.588952521,-2.254546478,-0.646648596,-0.749793251,0.162943888,0.844061137,1.477191114,1.86896407,0.09099949,1.961748508,1.959747089,0.630943556,5,5
2250,1.058271524,1.208210462,1.364659796,1.019107475,0.723569383,0.786881583,1.066735731,1.252672479,0.360614037,-0.876455642,-0.372347936,-0.830991395,-1.210342917,-1.18988976,-0.84061769,-1.794754506,2,2
2251,3.40417599,2.894270407,2.533118281,3.627659881,-0.458328994,-0.194082762,3.375542439,3.178958846,0.231562121,0.808816358,0.153243833,0.346475267,-2.703508275,-1.22498231,0.311673151,-0.802915962,1,1
2252,0.208495434,0.352174254,0.410434577,0.229063327,0.357788279,0.547864699,0.20554297,0.36154071,1.157521845,0.157616879,-0.253401508,-0.444349302,-0.494570815,-0.666352882,-0.474005432,0.518596649,0,2
2253,-0.344449005,-0.360252014,-0.409849776,-0.206114731,-0.431601251,-0.163582128,-0.345007779,-0.324800603,0.808695397,0.055425946,0.305200827,0.333497039,0.064560534,0.233127415,0.298391015,-0.229241793,6,6
2254,-0.10658127,-0.183307468,-0.56678646,0.712487881,-1.719745144,-2.666663925,-0.113529268,-0.015975069,0.307415316,0.778670922,1.157319453,2.082283968,-0.996283298,1.30330083,2.20490793,0.884222687,5,5
2255,-0.465957642,-0.496549155,-0.71648153,-0.17823164,-1.018601121,-0.981750211,-0.46595295,-0.492268968,0.354041258,0.015793165,0.154854345,1.062961008,0.005359685,0.935861187,1.065043261,0.600399827,5,5
2256,-0.925187309,-1.18184293,-1.049114676,-1.306199764,0.084585099,0.337051201,-0.926055116,-1.206628603,0.225056633,0.489897329,0.425971838,-0.175971211,2.056401911,0.684075915,-0.212767749,0.810193602,3,3
2257,-0.280744786,-0.193779658,-0.18247252,-0.305068779,0.12861247,0.373183042,-0.279245312,-0.239775835,-0.91116178,-0.252995483,-0.383565003,-0.249448023,0.204764487,-0.21597667,-0.284840572,-0.280312753,6,6
2258,-0.388850983,-0.531582458,-0.697766845,0.035263292,-1.241014296,-1.400967131,-0.393708278,-0.385161579,0.117148961,0.717514424,1.325191679,1.371065359,-0.276712292,1.080809698,1.40115301,0.920952893,5,5
2259,-0.235967677,-0.223147525,-0.210116896,-0.152433113,-0.150490928,0.128062942,-0.2398147,-0.181068979,0.956887831,0.462518508,0.265212841,0.036538785,-0.012222549,-0.072932991,-0.001980345,-0.068354445,6,6
2260,0.712195283,0.798698361,0.906595158,0.821296514,0.323918212,0.523378768,0.717267665,0.908273487,1.202384361,-0.645881812,0.143582203,-0.464254166,-1.048441324,-0.909191315,-0.493159962,-1.34535268,2,2
2261,-0.141741361,-0.141101369,-0.08913868,-0.05608101,-0.076052747,0.197336322,-0.148291348,-0.060198793,1.442878604,0.754534016,0.492382988,-0.023760775,-0.152398132,-0.191166858,-0.062144207,0.5033107,6,6
2262,0.392207762,0.695600489,1.135403909,-0.079323033,2.098166911,1.397251254,0.385734817,0.568101562,-0.34489958,0.443838655,-1.161455359,-1.83265892,-0.085684583,-1.390519793,-1.736896455,-0.966993885,4,4
2263,5.300570116,4.063818974,3.763999465,4.755788871,-0.157368409,0.121507816,5.274156597,4.430009973,0.907371348,0.394238293,0.101322423,0.029024201,-3.08598392,-1.561776808,-0.009493276,-0.581402876,1,1
2264,0.198776107,0.511641816,0.66177832,-4.08E-05,1.134610941,1.009319437,0.218641725,0.350355745,-0.731725755,-2.228474488,-1.321213881,-1.188189431,-0.144482935,-1.033527358,-1.169089721,-2.656893913,2,4
2265,-0.236138191,-0.19076027,-0.080928367,-0.306489918,0.317982555,0.519042388,-0.243274115,-0.181290943,-0.187943758,0.909430322,0.010118951,-0.423552881,0.201191655,-0.360438484,-0.453960401,-0.068011591,6,6
2266,-0.733392593,-0.924858931,-0.819898253,-0.914257511,-0.132522817,0.145063295,-0.73572013,-0.889906017,-1.042443338,0.603869925,0.751458786,0.034434045,1.204301892,0.512909526,-0.004085049,0.510759116,3,3
2267,-0.429774464,-0.526957707,-0.653568518,-0.152312439,-0.938969701,-0.849168479,-0.428638292,-0.441635068,-0.343408887,-0.171533453,0.822772192,0.960538459,-0.029258663,0.803586943,0.9549285,0.595657823,5,5
2268,-0.446314371,-0.49884053,-0.486110456,-0.420371625,-0.261505593,0.018875382,-0.450234444,-0.464697175,1.293163695,0.621762045,0.391451234,0.163769863,0.359367041,0.225346972,0.125882324,0.299159234,6,6
2269,0.69981593,1.050390264,0.640092386,1.075394865,-0.352866943,-0.07670383,0.705310853,0.895529315,-1.113107896,-0.682183196,-1.364445221,0.264229883,-1.300103447,-0.538341435,0.227720995,0.36758861,0,0
2270,0.234379536,0.774319251,0.45441869,0.241946547,0.411055719,0.585504817,0.246518562,0.391197305,0.316633102,-1.409265125,-2.541097163,-0.49653685,-0.506248567,-0.707811096,-0.524160902,0.398501301,0,0
2271,1.053360706,1.279621092,1.316364613,1.105956418,0.546308753,0.676556492,1.085779306,1.247935631,-0.818559286,-2.62458621,-0.781030318,-0.725529122,-1.246148366,-1.143942182,-0.741759639,-3.555876665,2,2
2272,-0.750546352,-0.905580581,-0.834542227,-0.950941564,-0.099406917,0.175927457,-0.750464626,-0.917017014,-0.055719704,0.136731545,0.316442894,-0.004535042,1.282272964,0.509615089,-0.042992123,0.339114598,3,3
2273,-0.700687911,-0.878564758,-0.869593472,-0.731527892,-0.539405886,-0.289921261,-0.70280531,-0.838809611,0.547993802,0.530969101,0.751187842,0.459220303,0.88091539,0.801054439,0.427603625,-0.080476615,3,3
2274,0.58226323,0.786256801,0.890566597,0.557835625,0.650770923,0.74274034,0.585171759,0.772909702,-0.446852488,-0.463238246,-0.546669739,-0.748360797,-0.806603159,-0.991251828,-0.763234142,-1.040065638,2,2
2275,0.691767646,1.27160828,0.941878665,0.699249816,0.534692837,0.668980675,0.70416891,0.887226975,0.245329239,-1.263748658,-2.498868214,-0.608862026,-0.972922474,-0.969053399,-0.631401466,0.36129449,0,0
2276,-0.056893343,0.205512258,0.561244041,-0.504270202,1.89374894,1.327275448,-0.05545812,0.045750035,0.679555224,-0.275546193,-1.259565684,-1.705961181,0.534856033,-1.152872238,-1.6277937,-1.342046675,4,4
2277,-0.497161797,-0.433762682,-0.181499965,-0.895273786,1.203236078,1.042525043,-0.498901357,-0.536485789,1.061291897,0.310583014,-0.696313774,-1.187022965,1.200367344,-0.595056769,-1.168033045,-0.565394117,4,4
2278,-0.16711392,0.115705294,0.427513154,-0.647362665,1.934342363,1.341622972,-0.163136604,-0.092402283,-3.223702213,-0.588515917,-1.547600799,-1.715749583,0.750361629,-1.100503613,-1.636266775,-0.631453063,4,4
2279,-0.260078428,-0.249547337,-0.256399405,-0.175974988,-0.199074799,0.081175227,-0.263929844,-0.212574982,-0.186221486,0.478018245,0.244549879,0.108103951,0.000751352,-0.004192878,0.06978683,0.661921748,6,6
2280,-0.001987672,0.283507674,0.565112667,-0.413139839,1.7156279,1.261482085,-0.003029514,0.112947538,-2.174376005,0.008580612,-1.339438795,-1.541256984,0.347351509,-1.103559737,-1.484116189,0.339028255,4,4
2281,-0.376335218,-0.561267664,-0.836525233,0.296236937,-1.746432394,-2.759123985,-0.385143708,-0.368053038,0.788653373,1.297969206,1.746718072,2.122993663,-0.576036702,1.717236843,2.252091953,0.817663318,5,5
2282,-0.377494717,-0.457553781,-0.555039923,-0.126533368,-0.797165441,-0.632109024,-0.383094928,-0.369634876,-0.557239697,0.818854965,0.784565878,0.782601217,-0.062381386,0.598838444,0.765546826,0.555201806,3,5
2283,-0.681965418,-0.897007759,-1.180876068,-0.217858848,-1.806783814,-2.980544267,-0.68332511,-0.80989735,0.574397663,0.370605013,1.199235134,2.220832652,0.054118645,2.404666503,2.366012386,0.801334837,5,5
2284,0.276292001,0.623186507,1.068562611,-0.268821978,2.357676966,1.47849417,0.272749659,0.43882281,-2.887072083,0.196648613,-1.468053708,-1.978935975,0.149960082,-1.40923582,-1.861323379,-0.159175103,4,4
2285,-0.076025071,-0.077726885,-0.129292244,0.179026207,-0.46119558,-0.197385374,-0.080748794,0.022088474,0.982316131,0.482084158,0.583726032,0.375579629,-0.427296961,0.009181227,0.341506165,0.081777108,6,6
2286,-0.102318407,-0.054841136,-0.0406503,0.020201064,-0.100227684,0.175169726,-0.098045867,-0.010644478,0.026462304,-0.621295355,0.17807295,-0.043461674,-0.209682241,-0.234521514,-0.081740144,-1.059679052,6,6
2287,-0.686739824,-0.867607225,-0.866158722,-0.699145051,-0.582535773,-0.34303864,-0.688732545,-0.817247286,1.188062546,0.494521586,0.835902857,0.527234687,0.805580057,0.8340072,0.498012605,0.546191197,3,3
2288,1.012369019,1.257584692,1.41259414,0.880537747,0.976418976,0.928723836,1.03607121,1.208236523,-1.590200169,-2.013751238,-0.864753007,-1.040507039,-1.091348996,-1.262956443,-1.034474339,-1.807184947,2,2
2289,-0.073228633,0.275872868,0.64153856,-0.634534161,2.334558387,1.471575364,-0.073729204,0.025555147,-2.990415693,-0.037105118,-1.819196906,-1.964036571,0.714488801,-1.261399012,-1.848724871,-0.142380095,4,4
2290,-0.052289451,0.191316,0.651623749,-0.608501423,2.29600518,1.459903409,-0.059387747,0.051424682,1.111566032,0.757527016,-1.132880112,-1.923336842,0.651489047,-1.253145298,-1.814223313,0.53591819,4,4
2291,-0.57031252,-0.725644648,-0.682510789,-0.556520851,-0.433766729,-0.16603378,-0.574672617,-0.642249789,0.254677208,0.809661599,0.988833494,0.35729789,0.567049642,0.523249326,0.322759111,0.503994803,3,3
2292,-1.063031235,-1.461110667,-1.378507194,-1.427594224,-0.48705546,-0.227458577,-1.063390524,-1.456140933,-0.052307409,0.526416944,1.03974292,0.42607831,2.367618621,1.573568849,0.393423767,0.814327081,3,3
2293,0.091113248,0.312236195,0.612313919,-0.183045401,1.366388909,1.117532241,0.10649623,0.22459898,-0.548492038,-1.835051059,-0.839078948,-1.3778929,0.109585309,-1.072216434,-1.339545903,-3.166178514,4,4
